/Users/jessewest/Desktop/rv-finder/venv/lib/python3.9/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
RIDB Bulk Campsite Pull
Database: /Users/jessewest/Desktop/rv-finder/ridb.db
  Existing campsites in DB: 34000
  Resuming from offset 34000 (approx 34000 already stored)
  Total campsites to pull: 132,974
  Estimated time: ~60 minutes
  [ 53.2%] 70,700/132,974 campsites | 71/sec | ETA: 15min
  [ 53.2%] 70,750/132,974 campsites | 71/sec | ETA: 15min
  [ 53.2%] 70,800/132,974 campsites | 71/sec | ETA: 15min
  [ 53.3%] 70,850/132,974 campsites | 71/sec | ETA: 15min
  [ 53.3%] 70,900/132,974 campsites | 71/sec | ETA: 15min
  [ 53.4%] 70,950/132,974 campsites | 71/sec | ETA: 15min
  [ 53.4%] 71,000/132,974 campsites | 71/sec | ETA: 15min
  [ 53.4%] 71,050/132,974 campsites | 71/sec | ETA: 15min
  [ 53.5%] 71,100/132,974 campsites | 71/sec | ETA: 15min
  [ 53.5%] 71,150/132,974 campsites | 71/sec | ETA: 15min
  [ 53.5%] 71,200/132,974 campsites | 71/sec | ETA: 15min
  [ 53.6%] 71,250/132,974 campsites | 71/sec | ETA: 15min
  [ 53.6%] 71,300/132,974 campsites | 71/sec | ETA: 15min
  [ 53.7%] 71,350/132,974 campsites | 71/sec | ETA: 15min
  [ 53.7%] 71,400/132,974 campsites | 71/sec | ETA: 15min
  [ 53.7%] 71,450/132,974 campsites | 70/sec | ETA: 15min
  [ 53.8%] 71,500/132,974 campsites | 70/sec | ETA: 15min
  [ 53.8%] 71,550/132,974 campsites | 70/sec | ETA: 15min
  [ 53.8%] 71,600/132,974 campsites | 70/sec | ETA: 15min
  [ 53.9%] 71,650/132,974 campsites | 70/sec | ETA: 15min
  [ 53.9%] 71,700/132,974 campsites | 70/sec | ETA: 15min
  [ 54.0%] 71,750/132,974 campsites | 70/sec | ETA: 15min
  [ 54.0%] 71,800/132,974 campsites | 70/sec | ETA: 15min
  [ 54.0%] 71,850/132,974 campsites | 70/sec | ETA: 15min
  [ 54.1%] 71,900/132,974 campsites | 70/sec | ETA: 15min
  [ 54.1%] 71,950/132,974 campsites | 70/sec | ETA: 15min
  [ 54.1%] 72,000/132,974 campsites | 70/sec | ETA: 15min
  [ 54.2%] 72,050/132,974 campsites | 70/sec | ETA: 15min
  [ 54.2%] 72,100/132,974 campsites | 70/sec | ETA: 15min
  [ 54.3%] 72,150/132,974 campsites | 70/sec | ETA: 15min
  [ 54.3%] 72,200/132,974 campsites | 70/sec | ETA: 15min
  [ 54.3%] 72,250/132,974 campsites | 70/sec | ETA: 15min
  [ 54.4%] 72,300/132,974 campsites | 70/sec | ETA: 15min
  [ 54.4%] 72,350/132,974 campsites | 70/sec | ETA: 14min
  [ 54.4%] 72,400/132,974 campsites | 70/sec | ETA: 14min
  [ 54.5%] 72,450/132,974 campsites | 70/sec | ETA: 14min
  [ 54.5%] 72,500/132,974 campsites | 70/sec | ETA: 14min
  [ 54.6%] 72,550/132,974 campsites | 70/sec | ETA: 14min
  [ 54.6%] 72,600/132,974 campsites | 69/sec | ETA: 14min
  [ 54.6%] 72,650/132,974 campsites | 69/sec | ETA: 14min
  [ 54.7%] 72,700/132,974 campsites | 69/sec | ETA: 14min
  [ 54.7%] 72,750/132,974 campsites | 69/sec | ETA: 14min
  [ 54.7%] 72,800/132,974 campsites | 69/sec | ETA: 14min
  [ 54.8%] 72,850/132,974 campsites | 69/sec | ETA: 14min
  [ 54.8%] 72,900/132,974 campsites | 69/sec | ETA: 14min
  [ 54.9%] 72,950/132,974 campsites | 69/sec | ETA: 14min
  [ 54.9%] 73,000/132,974 campsites | 69/sec | ETA: 14min
  [ 54.9%] 73,050/132,974 campsites | 69/sec | ETA: 14min
  [ 55.0%] 73,100/132,974 campsites | 69/sec | ETA: 14min
  [ 55.0%] 73,150/132,974 campsites | 69/sec | ETA: 14min
  [ 55.0%] 73,200/132,974 campsites | 69/sec | ETA: 14min
  [ 55.1%] 73,250/132,974 campsites | 69/sec | ETA: 14min
  [ 55.1%] 73,300/132,974 campsites | 69/sec | ETA: 14min
  [ 55.2%] 73,350/132,974 campsites | 69/sec | ETA: 14min
  [ 55.2%] 73,400/132,974 campsites | 69/sec | ETA: 14min
  [ 55.2%] 73,450/132,974 campsites | 69/sec | ETA: 14min
  [ 55.3%] 73,500/132,974 campsites | 69/sec | ETA: 14min
  [ 55.3%] 73,550/132,974 campsites | 69/sec | ETA: 14min
  [ 55.3%] 73,600/132,974 campsites | 69/sec | ETA: 14min
  [ 55.4%] 73,650/132,974 campsites | 69/sec | ETA: 14min
  [ 55.4%] 73,700/132,974 campsites | 69/sec | ETA: 14min
  [ 55.5%] 73,750/132,974 campsites | 69/sec | ETA: 14min
  [ 55.5%] 73,800/132,974 campsites | 68/sec | ETA: 14min
  [ 55.5%] 73,850/132,974 campsites | 68/sec | ETA: 14min
  [ 55.6%] 73,900/132,974 campsites | 68/sec | ETA: 14min
  [ 55.6%] 73,950/132,974 campsites | 68/sec | ETA: 14min
  [ 55.6%] 74,000/132,974 campsites | 68/sec | ETA: 14min
  [ 55.7%] 74,050/132,974 campsites | 68/sec | ETA: 14min
  [ 55.7%] 74,100/132,974 campsites | 68/sec | ETA: 14min
  [ 55.8%] 74,150/132,974 campsites | 68/sec | ETA: 14min
  [ 55.8%] 74,200/132,974 campsites | 68/sec | ETA: 14min
  [ 55.8%] 74,250/132,974 campsites | 68/sec | ETA: 14min
  [ 55.9%] 74,300/132,974 campsites | 68/sec | ETA: 14min
  [ 55.9%] 74,350/132,974 campsites | 68/sec | ETA: 14min
  [ 56.0%] 74,400/132,974 campsites | 68/sec | ETA: 14min
  [ 56.0%] 74,450/132,974 campsites | 68/sec | ETA: 14min
  [ 56.0%] 74,500/132,974 campsites | 68/sec | ETA: 14min
  [ 56.1%] 74,550/132,974 campsites | 68/sec | ETA: 14min
  [ 56.1%] 74,600/132,974 campsites | 68/sec | ETA: 14min
  [ 56.1%] 74,650/132,974 campsites | 68/sec | ETA: 14min
  [ 56.2%] 74,700/132,974 campsites | 68/sec | ETA: 14min
  [ 56.2%] 74,750/132,974 campsites | 68/sec | ETA: 14min
  [ 56.3%] 74,800/132,974 campsites | 68/sec | ETA: 14min
  [ 56.3%] 74,850/132,974 campsites | 68/sec | ETA: 14min
  [ 56.3%] 74,900/132,974 campsites | 68/sec | ETA: 14min
  [ 56.4%] 74,950/132,974 campsites | 68/sec | ETA: 14min
  [ 56.4%] 75,000/132,974 campsites | 68/sec | ETA: 14min
  [ 56.4%] 75,050/132,974 campsites | 67/sec | ETA: 14min
  [ 56.5%] 75,100/132,974 campsites | 67/sec | ETA: 14min
  [ 56.5%] 75,150/132,974 campsites | 67/sec | ETA: 14min
  [ 56.6%] 75,200/132,974 campsites | 67/sec | ETA: 14min
  [ 56.6%] 75,250/132,974 campsites | 67/sec | ETA: 14min
  [ 56.6%] 75,300/132,974 campsites | 67/sec | ETA: 14min
  [ 56.7%] 75,350/132,974 campsites | 67/sec | ETA: 14min
  [ 56.7%] 75,400/132,974 campsites | 67/sec | ETA: 14min
  [ 56.7%] 75,450/132,974 campsites | 67/sec | ETA: 14min
  [ 56.8%] 75,500/132,974 campsites | 67/sec | ETA: 14min
  [ 56.8%] 75,550/132,974 campsites | 67/sec | ETA: 14min
  [ 56.9%] 75,600/132,974 campsites | 67/sec | ETA: 14min
  [ 56.9%] 75,650/132,974 campsites | 67/sec | ETA: 14min
  [ 56.9%] 75,700/132,974 campsites | 67/sec | ETA: 14min
  [ 57.0%] 75,750/132,974 campsites | 67/sec | ETA: 14min
  [ 57.0%] 75,800/132,974 campsites | 67/sec | ETA: 14min
  [ 57.0%] 75,850/132,974 campsites | 67/sec | ETA: 14min
  [ 57.1%] 75,900/132,974 campsites | 67/sec | ETA: 14min
  [ 57.1%] 75,950/132,974 campsites | 67/sec | ETA: 14min
  [ 57.2%] 76,000/132,974 campsites | 67/sec | ETA: 14min
  [ 57.2%] 76,050/132,974 campsites | 67/sec | ETA: 14min
  [ 57.2%] 76,100/132,974 campsites | 67/sec | ETA: 14min
  [ 57.3%] 76,150/132,974 campsites | 67/sec | ETA: 14min
  [ 57.3%] 76,200/132,974 campsites | 67/sec | ETA: 14min
  [ 57.3%] 76,250/132,974 campsites | 67/sec | ETA: 14min
  [ 57.4%] 76,300/132,974 campsites | 67/sec | ETA: 14min
  [ 57.4%] 76,350/132,974 campsites | 67/sec | ETA: 14min
  [ 57.5%] 76,400/132,974 campsites | 67/sec | ETA: 14min
  [ 57.5%] 76,450/132,974 campsites | 66/sec | ETA: 14min
  [ 57.5%] 76,500/132,974 campsites | 66/sec | ETA: 14min
  [ 57.6%] 76,550/132,974 campsites | 66/sec | ETA: 14min
  [ 57.6%] 76,600/132,974 campsites | 66/sec | ETA: 14min
  [ 57.6%] 76,650/132,974 campsites | 66/sec | ETA: 14min
  [ 57.7%] 76,700/132,974 campsites | 66/sec | ETA: 14min
  [ 57.7%] 76,750/132,974 campsites | 66/sec | ETA: 14min
  [ 57.8%] 76,800/132,974 campsites | 66/sec | ETA: 14min
  [ 57.8%] 76,850/132,974 campsites | 66/sec | ETA: 14min
  [ 57.8%] 76,900/132,974 campsites | 66/sec | ETA: 14min
  [ 57.9%] 76,950/132,974 campsites | 66/sec | ETA: 14min
  [ 57.9%] 77,000/132,974 campsites | 66/sec | ETA: 14min
  [ 57.9%] 77,050/132,974 campsites | 66/sec | ETA: 14min
  [ 58.0%] 77,100/132,974 campsites | 66/sec | ETA: 14min
  [ 58.0%] 77,150/132,974 campsites | 66/sec | ETA: 14min
  [ 58.1%] 77,200/132,974 campsites | 66/sec | ETA: 14min
  [ 58.1%] 77,250/132,974 campsites | 66/sec | ETA: 14min
  [ 58.1%] 77,300/132,974 campsites | 66/sec | ETA: 14min
  [ 58.2%] 77,350/132,974 campsites | 66/sec | ETA: 14min
  [ 58.2%] 77,400/132,974 campsites | 66/sec | ETA: 14min
  [ 58.2%] 77,450/132,974 campsites | 66/sec | ETA: 14min
  [ 58.3%] 77,500/132,974 campsites | 66/sec | ETA: 14min
  [ 58.3%] 77,550/132,974 campsites | 66/sec | ETA: 14min
  [ 58.4%] 77,600/132,974 campsites | 66/sec | ETA: 14min
  [ 58.4%] 77,650/132,974 campsites | 66/sec | ETA: 14min
  [ 58.4%] 77,700/132,974 campsites | 66/sec | ETA: 14min
  [ 58.5%] 77,750/132,974 campsites | 66/sec | ETA: 14min
  [ 58.5%] 77,800/132,974 campsites | 66/sec | ETA: 14min
  [ 58.5%] 77,850/132,974 campsites | 66/sec | ETA: 14min
  [ 58.6%] 77,900/132,974 campsites | 66/sec | ETA: 14min
  [ 58.6%] 77,950/132,974 campsites | 65/sec | ETA: 14min
  [ 58.7%] 78,000/132,974 campsites | 65/sec | ETA: 14min
  [ 58.7%] 78,050/132,974 campsites | 65/sec | ETA: 14min
  [ 58.7%] 78,100/132,974 campsites | 65/sec | ETA: 14min
  [ 58.8%] 78,150/132,974 campsites | 65/sec | ETA: 14min
  [ 58.8%] 78,200/132,974 campsites | 65/sec | ETA: 14min
  [ 58.8%] 78,250/132,974 campsites | 65/sec | ETA: 14min
  [ 58.9%] 78,300/132,974 campsites | 65/sec | ETA: 14min
  [ 58.9%] 78,350/132,974 campsites | 65/sec | ETA: 14min
  [ 59.0%] 78,400/132,974 campsites | 65/sec | ETA: 14min
  [ 59.0%] 78,450/132,974 campsites | 65/sec | ETA: 14min
  [ 59.0%] 78,500/132,974 campsites | 65/sec | ETA: 14min
  [ 59.1%] 78,550/132,974 campsites | 65/sec | ETA: 14min
  [ 59.1%] 78,600/132,974 campsites | 65/sec | ETA: 14min
  [ 59.1%] 78,650/132,974 campsites | 65/sec | ETA: 14min
  [ 59.2%] 78,700/132,974 campsites | 65/sec | ETA: 14min
  [ 59.2%] 78,750/132,974 campsites | 65/sec | ETA: 14min
  [ 59.3%] 78,800/132,974 campsites | 65/sec | ETA: 14min
  [ 59.3%] 78,850/132,974 campsites | 65/sec | ETA: 14min
  [ 59.3%] 78,900/132,974 campsites | 65/sec | ETA: 14min
  [ 59.4%] 78,950/132,974 campsites | 65/sec | ETA: 14min
  [ 59.4%] 79,000/132,974 campsites | 65/sec | ETA: 14min
  [ 59.4%] 79,050/132,974 campsites | 65/sec | ETA: 14min
  [ 59.5%] 79,100/132,974 campsites | 65/sec | ETA: 14min
  [ 59.5%] 79,150/132,974 campsites | 65/sec | ETA: 14min
  [ 59.6%] 79,200/132,974 campsites | 65/sec | ETA: 14min
  [ 59.6%] 79,250/132,974 campsites | 65/sec | ETA: 14min
  [ 59.6%] 79,300/132,974 campsites | 65/sec | ETA: 14min
  [ 59.7%] 79,350/132,974 campsites | 65/sec | ETA: 14min
  [ 59.7%] 79,400/132,974 campsites | 65/sec | ETA: 14min
  [ 59.7%] 79,450/132,974 campsites | 65/sec | ETA: 14min
  [ 59.8%] 79,500/132,974 campsites | 64/sec | ETA: 14min
  [ 59.8%] 79,550/132,974 campsites | 64/sec | ETA: 14min
  [ 59.9%] 79,600/132,974 campsites | 64/sec | ETA: 14min
  [ 59.9%] 79,650/132,974 campsites | 64/sec | ETA: 14min
  [ 59.9%] 79,700/132,974 campsites | 64/sec | ETA: 14min
  [ 60.0%] 79,750/132,974 campsites | 64/sec | ETA: 14min
  [ 60.0%] 79,800/132,974 campsites | 64/sec | ETA: 14min
  [ 60.0%] 79,850/132,974 campsites | 64/sec | ETA: 14min
  [ 60.1%] 79,900/132,974 campsites | 64/sec | ETA: 14min
  [ 60.1%] 79,950/132,974 campsites | 64/sec | ETA: 14min
  [ 60.2%] 80,000/132,974 campsites | 64/sec | ETA: 14min
  [ 60.2%] 80,050/132,974 campsites | 64/sec | ETA: 14min
  [ 60.2%] 80,100/132,974 campsites | 64/sec | ETA: 14min
  [ 60.3%] 80,150/132,974 campsites | 64/sec | ETA: 14min
  [ 60.3%] 80,200/132,974 campsites | 64/sec | ETA: 14min
  [ 60.4%] 80,250/132,974 campsites | 64/sec | ETA: 14min
  [ 60.4%] 80,300/132,974 campsites | 64/sec | ETA: 14min
  [ 60.4%] 80,350/132,974 campsites | 64/sec | ETA: 14min
  [ 60.5%] 80,400/132,974 campsites | 64/sec | ETA: 14min
  [ 60.5%] 80,450/132,974 campsites | 64/sec | ETA: 14min
  [ 60.5%] 80,500/132,974 campsites | 64/sec | ETA: 14min
  [ 60.6%] 80,550/132,974 campsites | 64/sec | ETA: 14min
  [ 60.6%] 80,600/132,974 campsites | 64/sec | ETA: 14min
  [ 60.7%] 80,650/132,974 campsites | 64/sec | ETA: 14min
  [ 60.7%] 80,700/132,974 campsites | 64/sec | ETA: 14min
  [ 60.7%] 80,750/132,974 campsites | 64/sec | ETA: 14min
  [ 60.8%] 80,800/132,974 campsites | 64/sec | ETA: 14min
  [ 60.8%] 80,850/132,974 campsites | 64/sec | ETA: 14min
  [ 60.8%] 80,900/132,974 campsites | 64/sec | ETA: 14min
  [ 60.9%] 80,950/132,974 campsites | 64/sec | ETA: 14min
  [ 60.9%] 81,000/132,974 campsites | 64/sec | ETA: 14min
  [ 61.0%] 81,050/132,974 campsites | 64/sec | ETA: 14min
  [ 61.0%] 81,100/132,974 campsites | 64/sec | ETA: 14min
  [ 61.0%] 81,150/132,974 campsites | 64/sec | ETA: 14min
  [ 61.1%] 81,200/132,974 campsites | 64/sec | ETA: 14min
  [ 61.1%] 81,250/132,974 campsites | 63/sec | ETA: 14min
  [ 61.1%] 81,300/132,974 campsites | 63/sec | ETA: 14min
  [ 61.2%] 81,350/132,974 campsites | 63/sec | ETA: 14min
  [ 61.2%] 81,400/132,974 campsites | 63/sec | ETA: 14min
  [ 61.3%] 81,450/132,974 campsites | 63/sec | ETA: 14min
  [ 61.3%] 81,500/132,974 campsites | 63/sec | ETA: 14min
  [ 61.3%] 81,550/132,974 campsites | 63/sec | ETA: 14min
  [ 61.4%] 81,600/132,974 campsites | 63/sec | ETA: 14min
  [ 61.4%] 81,650/132,974 campsites | 63/sec | ETA: 14min
  [ 61.4%] 81,700/132,974 campsites | 63/sec | ETA: 14min
  [ 61.5%] 81,750/132,974 campsites | 63/sec | ETA: 14min
  [ 61.5%] 81,800/132,974 campsites | 63/sec | ETA: 13min
  [ 61.6%] 81,850/132,974 campsites | 63/sec | ETA: 13min
  [ 61.6%] 81,900/132,974 campsites | 63/sec | ETA: 13min
  [ 61.6%] 81,950/132,974 campsites | 63/sec | ETA: 13min
  [ 61.7%] 82,000/132,974 campsites | 63/sec | ETA: 13min
  [ 61.7%] 82,050/132,974 campsites | 63/sec | ETA: 13min
  [ 61.7%] 82,100/132,974 campsites | 63/sec | ETA: 13min
  [ 61.8%] 82,150/132,974 campsites | 63/sec | ETA: 13min
  [ 61.8%] 82,200/132,974 campsites | 63/sec | ETA: 13min
  [ 61.9%] 82,250/132,974 campsites | 63/sec | ETA: 13min
  [ 61.9%] 82,300/132,974 campsites | 63/sec | ETA: 13min
  [ 61.9%] 82,350/132,974 campsites | 63/sec | ETA: 13min
  [ 62.0%] 82,400/132,974 campsites | 63/sec | ETA: 13min
  [ 62.0%] 82,450/132,974 campsites | 63/sec | ETA: 13min
  [ 62.0%] 82,500/132,974 campsites | 63/sec | ETA: 13min
  [ 62.1%] 82,550/132,974 campsites | 63/sec | ETA: 13min
  [ 62.1%] 82,600/132,974 campsites | 63/sec | ETA: 13min
  [ 62.2%] 82,650/132,974 campsites | 63/sec | ETA: 13min
  [ 62.2%] 82,700/132,974 campsites | 63/sec | ETA: 13min
  [ 62.2%] 82,750/132,974 campsites | 63/sec | ETA: 13min
  [ 62.3%] 82,800/132,974 campsites | 63/sec | ETA: 13min
  [ 62.3%] 82,850/132,974 campsites | 63/sec | ETA: 13min
  [ 62.3%] 82,900/132,974 campsites | 63/sec | ETA: 13min
  [ 62.4%] 82,950/132,974 campsites | 63/sec | ETA: 13min
  [ 62.4%] 83,000/132,974 campsites | 63/sec | ETA: 13min
  [ 62.5%] 83,050/132,974 campsites | 63/sec | ETA: 13min
  [ 62.5%] 83,100/132,974 campsites | 62/sec | ETA: 13min
  [ 62.5%] 83,150/132,974 campsites | 62/sec | ETA: 13min
  [ 62.6%] 83,200/132,974 campsites | 62/sec | ETA: 13min
  [ 62.6%] 83,250/132,974 campsites | 62/sec | ETA: 13min
  [ 62.6%] 83,300/132,974 campsites | 62/sec | ETA: 13min
  [ 62.7%] 83,350/132,974 campsites | 62/sec | ETA: 13min
  [ 62.7%] 83,400/132,974 campsites | 62/sec | ETA: 13min
  [ 62.8%] 83,450/132,974 campsites | 62/sec | ETA: 13min
  [ 62.8%] 83,500/132,974 campsites | 62/sec | ETA: 13min
  [ 62.8%] 83,550/132,974 campsites | 62/sec | ETA: 13min
  [ 62.9%] 83,600/132,974 campsites | 62/sec | ETA: 13min
  [ 62.9%] 83,650/132,974 campsites | 62/sec | ETA: 13min
  [ 62.9%] 83,700/132,974 campsites | 62/sec | ETA: 13min
  [ 63.0%] 83,750/132,974 campsites | 62/sec | ETA: 13min
  [ 63.0%] 83,800/132,974 campsites | 62/sec | ETA: 13min
  [ 63.1%] 83,850/132,974 campsites | 62/sec | ETA: 13min
  [ 63.1%] 83,900/132,974 campsites | 62/sec | ETA: 13min
  [ 63.1%] 83,950/132,974 campsites | 62/sec | ETA: 13min
  [ 63.2%] 84,000/132,974 campsites | 62/sec | ETA: 13min
  [ 63.2%] 84,050/132,974 campsites | 62/sec | ETA: 13min
  [ 63.2%] 84,100/132,974 campsites | 62/sec | ETA: 13min
  [ 63.3%] 84,150/132,974 campsites | 62/sec | ETA: 13min
  [ 63.3%] 84,200/132,974 campsites | 62/sec | ETA: 13min
  [ 63.4%] 84,250/132,974 campsites | 62/sec | ETA: 13min
  [ 63.4%] 84,300/132,974 campsites | 62/sec | ETA: 13min
  [ 63.4%] 84,350/132,974 campsites | 62/sec | ETA: 13min
  [ 63.5%] 84,400/132,974 campsites | 62/sec | ETA: 13min
  [ 63.5%] 84,450/132,974 campsites | 62/sec | ETA: 13min
  [ 63.5%] 84,500/132,974 campsites | 62/sec | ETA: 13min
  [ 63.6%] 84,550/132,974 campsites | 62/sec | ETA: 13min
  [ 63.6%] 84,600/132,974 campsites | 62/sec | ETA: 13min
  [ 63.7%] 84,650/132,974 campsites | 62/sec | ETA: 13min
  [ 63.7%] 84,700/132,974 campsites | 62/sec | ETA: 13min
  [ 63.7%] 84,750/132,974 campsites | 62/sec | ETA: 13min
  [ 63.8%] 84,800/132,974 campsites | 62/sec | ETA: 13min
  [ 63.8%] 84,850/132,974 campsites | 62/sec | ETA: 13min
  [ 63.8%] 84,900/132,974 campsites | 62/sec | ETA: 13min
  [ 63.9%] 84,950/132,974 campsites | 62/sec | ETA: 13min
  [ 63.9%] 85,000/132,974 campsites | 62/sec | ETA: 13min
  [ 64.0%] 85,050/132,974 campsites | 62/sec | ETA: 13min
  [ 64.0%] 85,100/132,974 campsites | 61/sec | ETA: 13min
  [ 64.0%] 85,150/132,974 campsites | 61/sec | ETA: 13min
  [ 64.1%] 85,200/132,974 campsites | 61/sec | ETA: 13min
  [ 64.1%] 85,250/132,974 campsites | 61/sec | ETA: 13min
  [ 64.1%] 85,300/132,974 campsites | 61/sec | ETA: 13min
  [ 64.2%] 85,350/132,974 campsites | 61/sec | ETA: 13min
  [ 64.2%] 85,400/132,974 campsites | 61/sec | ETA: 13min
  [ 64.3%] 85,450/132,974 campsites | 61/sec | ETA: 13min
  [ 64.3%] 85,500/132,974 campsites | 61/sec | ETA: 13min
  [ 64.3%] 85,550/132,974 campsites | 61/sec | ETA: 13min
  [ 64.4%] 85,600/132,974 campsites | 61/sec | ETA: 13min
  [ 64.4%] 85,650/132,974 campsites | 61/sec | ETA: 13min
  [ 64.4%] 85,700/132,974 campsites | 61/sec | ETA: 13min
  [ 64.5%] 85,750/132,974 campsites | 61/sec | ETA: 13min
  [ 64.5%] 85,800/132,974 campsites | 61/sec | ETA: 13min
  [ 64.6%] 85,850/132,974 campsites | 61/sec | ETA: 13min
  [ 64.6%] 85,900/132,974 campsites | 61/sec | ETA: 13min
  [ 64.6%] 85,950/132,974 campsites | 61/sec | ETA: 13min
  [ 64.7%] 86,000/132,974 campsites | 61/sec | ETA: 13min
  [ 64.7%] 86,050/132,974 campsites | 61/sec | ETA: 13min
  [ 64.7%] 86,100/132,974 campsites | 61/sec | ETA: 13min
  [ 64.8%] 86,150/132,974 campsites | 61/sec | ETA: 13min
  [ 64.8%] 86,200/132,974 campsites | 61/sec | ETA: 13min
  [ 64.9%] 86,250/132,974 campsites | 61/sec | ETA: 13min
  [ 64.9%] 86,300/132,974 campsites | 61/sec | ETA: 13min
  [ 64.9%] 86,350/132,974 campsites | 61/sec | ETA: 13min
  [ 65.0%] 86,400/132,974 campsites | 61/sec | ETA: 13min
  [ 65.0%] 86,450/132,974 campsites | 61/sec | ETA: 13min
  [ 65.1%] 86,500/132,974 campsites | 61/sec | ETA: 13min
  [ 65.1%] 86,550/132,974 campsites | 61/sec | ETA: 13min
  [ 65.1%] 86,600/132,974 campsites | 61/sec | ETA: 13min
  [ 65.2%] 86,650/132,974 campsites | 61/sec | ETA: 13min
  [ 65.2%] 86,700/132,974 campsites | 61/sec | ETA: 13min
  [ 65.2%] 86,750/132,974 campsites | 61/sec | ETA: 13min
  [ 65.3%] 86,800/132,974 campsites | 61/sec | ETA: 13min
  [ 65.3%] 86,850/132,974 campsites | 61/sec | ETA: 13min
  [ 65.4%] 86,900/132,974 campsites | 61/sec | ETA: 13min
  [ 65.4%] 86,950/132,974 campsites | 61/sec | ETA: 13min
  [ 65.4%] 87,000/132,974 campsites | 61/sec | ETA: 13min
  [ 65.5%] 87,050/132,974 campsites | 61/sec | ETA: 13min
  [ 65.5%] 87,100/132,974 campsites | 61/sec | ETA: 13min
  [ 65.5%] 87,150/132,974 campsites | 61/sec | ETA: 13min
  [ 65.6%] 87,200/132,974 campsites | 61/sec | ETA: 13min
  [ 65.6%] 87,250/132,974 campsites | 60/sec | ETA: 13min
  [ 65.7%] 87,300/132,974 campsites | 60/sec | ETA: 13min
  [ 65.7%] 87,350/132,974 campsites | 60/sec | ETA: 13min
  [ 65.7%] 87,400/132,974 campsites | 60/sec | ETA: 13min
  [ 65.8%] 87,450/132,974 campsites | 60/sec | ETA: 13min
  [ 65.8%] 87,500/132,974 campsites | 60/sec | ETA: 13min
  [ 65.8%] 87,550/132,974 campsites | 60/sec | ETA: 13min
  [ 65.9%] 87,600/132,974 campsites | 60/sec | ETA: 13min
  [ 65.9%] 87,650/132,974 campsites | 60/sec | ETA: 13min
  [ 66.0%] 87,700/132,974 campsites | 60/sec | ETA: 13min
  [ 66.0%] 87,750/132,974 campsites | 60/sec | ETA: 13min
  [ 66.0%] 87,800/132,974 campsites | 60/sec | ETA: 12min
  [ 66.1%] 87,850/132,974 campsites | 60/sec | ETA: 12min
  [ 66.1%] 87,900/132,974 campsites | 60/sec | ETA: 12min
  [ 66.1%] 87,950/132,974 campsites | 60/sec | ETA: 12min
  [ 66.2%] 88,000/132,974 campsites | 60/sec | ETA: 12min
  [ 66.2%] 88,050/132,974 campsites | 60/sec | ETA: 12min
  [ 66.3%] 88,100/132,974 campsites | 60/sec | ETA: 12min
  [ 66.3%] 88,150/132,974 campsites | 60/sec | ETA: 12min
  [ 66.3%] 88,200/132,974 campsites | 60/sec | ETA: 12min
  [ 66.4%] 88,250/132,974 campsites | 60/sec | ETA: 12min
  [ 66.4%] 88,300/132,974 campsites | 60/sec | ETA: 12min
  [ 66.4%] 88,350/132,974 campsites | 60/sec | ETA: 12min
  [ 66.5%] 88,400/132,974 campsites | 60/sec | ETA: 12min
  [ 66.5%] 88,450/132,974 campsites | 60/sec | ETA: 12min
  [ 66.6%] 88,500/132,974 campsites | 60/sec | ETA: 12min
  [ 66.6%] 88,550/132,974 campsites | 60/sec | ETA: 12min
  [ 66.6%] 88,600/132,974 campsites | 60/sec | ETA: 12min
  [ 66.7%] 88,650/132,974 campsites | 60/sec | ETA: 12min
  [ 66.7%] 88,700/132,974 campsites | 60/sec | ETA: 12min
  [ 66.7%] 88,750/132,974 campsites | 60/sec | ETA: 12min
  [ 66.8%] 88,800/132,974 campsites | 60/sec | ETA: 12min
  [ 66.8%] 88,850/132,974 campsites | 60/sec | ETA: 12min
  [ 66.9%] 88,900/132,974 campsites | 60/sec | ETA: 12min
  [ 66.9%] 88,950/132,974 campsites | 60/sec | ETA: 12min
  [ 66.9%] 89,000/132,974 campsites | 60/sec | ETA: 12min
  [ 67.0%] 89,050/132,974 campsites | 60/sec | ETA: 12min
  [ 67.0%] 89,100/132,974 campsites | 60/sec | ETA: 12min
  [ 67.0%] 89,150/132,974 campsites | 60/sec | ETA: 12min
  [ 67.1%] 89,200/132,974 campsites | 60/sec | ETA: 12min
  [ 67.1%] 89,250/132,974 campsites | 60/sec | ETA: 12min
  [ 67.2%] 89,300/132,974 campsites | 60/sec | ETA: 12min
  [ 67.2%] 89,350/132,974 campsites | 60/sec | ETA: 12min
  [ 67.2%] 89,400/132,974 campsites | 60/sec | ETA: 12min
  [ 67.3%] 89,450/132,974 campsites | 60/sec | ETA: 12min
  [ 67.3%] 89,500/132,974 campsites | 60/sec | ETA: 12min
  [ 67.3%] 89,550/132,974 campsites | 60/sec | ETA: 12min
  [ 67.4%] 89,600/132,974 campsites | 59/sec | ETA: 12min
  [ 67.4%] 89,650/132,974 campsites | 59/sec | ETA: 12min
  [ 67.5%] 89,700/132,974 campsites | 59/sec | ETA: 12min
